area,latitude,longitude,severity,crime_type,hour
Ichhra,31.52785506982245,74.27351805396054,4,snatching,0
Ichhra,31.556737906968205,74.2954006133031,5,robbery,23
Ichhra,31.518437038111273,74.33252757153986,4,assault,10
Ichhra,31.568470348433145,74.31197166864925,5,snatching,13
Ichhra,31.550582428042382,74.31753460142092,5,assault,6
Ichhra,31.520509464451496,74.3293275311019,5,assault,13
Ichhra,31.547937813870668,74.30414673224614,5,snatching,7
Ichhra,31.53865265994525,74.31530568311265,5,assault,14
Ichhra,31.495371082586104,74.30116091169377,5,snatching,15
Ichhra,31.558258059842498,74.28422452285992,4,assault,17
Ichhra,31.554384162184764,74.30626314973955,4,robbery,23
Ichhra,31.548850059206487,74.32884213214338,4,assault,16
Ichhra,31.547927998444877,74.27710817438245,4,robbery,3
Ichhra,31.550769371500206,74.30969961824016,4,snatching,15
Ichhra,31.53074632008066,74.30384688399046,5,robbery,21
Ichhra,31.53090093831394,74.30806524240853,5,robbery,1
Ichhra,31.545466364040426,74.30740107778135,4,robbery,4
Ichhra,31.558530295258425,74.3040136039433,4,robbery,17
Ichhra,31.557529826088118,74.29382500674176,5,assault,17
Ichhra,31.529650095633546,74.31709168711797,5,assault,0
Ichhra,31.556474253236956,74.30636441010758,4,robbery,15
Ichhra,31.490620997929604,74.34274780739212,4,snatching,17
Ichhra,31.542568907154763,74.30642142938906,4,robbery,15
Ichhra,31.5495654063361,74.3334320643115,5,robbery,8
Ichhra,31.516687063774608,74.28785602456385,5,assault,22
Ichhra,31.543610429951034,74.29828367992103,5,robbery,5
Ichhra,31.547158479470106,74.33133941987253,4,snatching,19
Ichhra,31.598060674863646,74.3417582826283,4,assault,5
Ichhra,31.564733447712882,74.30564721945268,4,assault,0
Ichhra,31.54297112104534,74.27397239561127,4,snatching,8
Ichhra,31.544495935230277,74.28364615605432,5,snatching,10
Ichhra,31.578967606094775,74.3342179819711,4,snatching,1
Ichhra,31.555602966345024,74.27552444052161,5,snatching,6
Ichhra,31.548947954148616,74.28652366471346,4,robbery,14
Ichhra,31.545208394284877,74.35603035455986,4,robbery,21
Ichhra,31.554497510404833,74.28831053479036,4,assault,0
Ichhra,31.54082608999406,74.25843165941266,5,assault,22
Ichhra,31.568087079173793,74.26934242202385,4,snatching,15
Ichhra,31.56317502514707,74.33059136309073,5,robbery,5
Ichhra,31.545409803960226,74.34001767172624,5,robbery,8
Ichhra,31.538986977353094,74.30932021238029,4,assault,21
Ichhra,31.539442474001536,74.32554834230652,5,assault,10
Ichhra,31.570272853777396,74.32125647131673,4,robbery,20
Ichhra,31.54281422277024,74.35243121654102,4,snatching,1
Ichhra,31.513306138891664,74.31380305310562,4,snatching,13
Ichhra,31.53735712450415,74.27560740483192,4,assault,2
Ichhra,31.533055617921217,74.3287348572178,4,snatching,2
Ichhra,31.514327556404428,74.32967631337947,4,robbery,17
Ichhra,31.540789581400734,74.32553200086205,5,robbery,18
Ichhra,31.579668913407236,74.31768373816291,5,assault,11
Ichhra,31.531979300115296,74.30230681692913,4,assault,17
Ichhra,31.551792229817316,74.31597722225318,4,snatching,6
Ichhra,31.53271896201547,74.34831287237992,4,robbery,0
Ichhra,31.51803194977985,74.31109033148225,5,assault,10
Ichhra,31.51094542461903,74.30608009364698,4,assault,5
Ichhra,31.5023040237441,74.29016726443191,4,assault,15
Ichhra,31.550215274679168,74.28675530872785,5,robbery,3
Ichhra,31.501605598768762,74.28698128835384,4,snatching,20
Ichhra,31.52566331562193,74.29940964728333,4,snatching,22
Ichhra,31.53718639096005,74.33753831570479,5,robbery,12
Ichhra,31.534017108350177,74.32320749247404,5,robbery,2
Ichhra,31.499761044880632,74.30139587589483,4,snatching,16
Ichhra,31.534020357147188,74.30409355434655,4,robbery,23
Ichhra,31.516862828208197,74.30338906713945,4,robbery,8
Ichhra,31.553885610705002,74.33717891095445,5,robbery,12
Ichhra,31.553843090932652,74.31339293465211,5,snatching,6
Ichhra,31.54419128535463,74.29185484972214,5,snatching,7
Ichhra,31.56904624407592,74.30145220750086,5,snatching,19
Ichhra,31.554753134181563,74.30101568132604,5,assault,19
Ichhra,31.50794289710289,74.27868734699747,4,snatching,18
Ichhra,31.528938053728165,74.30401967429765,5,snatching,11
Ichhra,31.559385369037848,74.29035965320563,5,snatching,21
Ichhra,31.51623168184212,74.31166516419925,5,assault,13
Ichhra,31.51732106911694,74.3227932967765,4,snatching,8
Ichhra,31.548814009291444,74.30928073596252,4,assault,15
Ichhra,31.534057128173785,74.29461885311552,5,robbery,14
Ichhra,31.56421453120236,74.2711954774798,5,robbery,4
Ichhra,31.52482460008837,74.31170041391799,5,assault,0
Ichhra,31.538144090260467,74.2752777331745,5,robbery,17
Ichhra,31.515569627975843,74.31428818007055,5,robbery,21
Ichhra,31.52542223119577,74.29874648593588,5,robbery,3
Ichhra,31.513265004639084,74.34202279116161,4,assault,11
Ichhra,31.5500018936913,74.29476550412497,4,robbery,12
Ichhra,31.54774529974088,74.31954104842931,4,snatching,16
Ichhra,31.52329061933961,74.32734269523611,4,robbery,8
Ichhra,31.532185049169094,74.3043172992108,4,robbery,14
Ichhra,31.545131846571977,74.33525727324246,5,assault,19
Ichhra,31.541039377315485,74.32349929645268,4,snatching,21
Ichhra,31.554392404535978,74.31080141577655,5,snatching,5
Ichhra,31.53114625028141,74.2945054464186,5,snatching,6
Ichhra,31.533843958707983,74.30922734176342,4,robbery,0
Ichhra,31.565224908279923,74.35594931122647,5,assault,9
Ichhra,31.56483210970132,74.32041846508858,4,robbery,8
Ichhra,31.539857289597826,74.32201230657465,4,snatching,9
Ichhra,31.56975470992431,74.29047327150273,5,snatching,17
Ichhra,31.54240480472946,74.28676624933644,5,assault,13
Ichhra,31.560078937332815,74.33597018894741,4,snatching,10
Ichhra,31.555064389084,74.32217478527645,5,robbery,23
Ichhra,31.545042968238143,74.323885680734,5,robbery,20
Ichhra,31.559683342423018,74.30778029056334,4,snatching,21
Ichhra,31.518691677732363,74.2726201541014,4,robbery,13
Ichhra,31.517175493100176,74.32132359084204,5,snatching,6
Ichhra,31.51883908775506,74.31737704825069,5,robbery,23
Ichhra,31.557225073173527,74.31636841716085,5,robbery,7
Ichhra,31.493981534128718,74.31432615348743,5,snatching,18
Ichhra,31.52640419232865,74.28829609302137,4,assault,4
Ichhra,31.564142153394343,74.26810681136124,4,snatching,12
Ichhra,31.546317902854817,74.28523047976515,5,robbery,23
Ichhra,31.513012604262308,74.29520914958269,5,assault,11
Ichhra,31.57792831152841,74.26471327361416,5,assault,5
Ichhra,31.516781495889056,74.29680275489446,4,snatching,11
Ichhra,31.534425676178653,74.30497200583692,4,snatching,0
Ichhra,31.54070775742838,74.29515709957053,5,robbery,5
Ichhra,31.50973797491327,74.28674946298706,4,assault,9
Ichhra,31.54467756802201,74.33940494140737,5,robbery,2
Ichhra,31.57556612068434,74.28733578244871,4,robbery,11
Ichhra,31.521951142011577,74.33854317846202,4,snatching,8
Ichhra,31.528754433031626,74.28345332593274,5,robbery,13
Ichhra,31.56807828999497,74.27357223931037,4,robbery,7
Ichhra,31.538667979681254,74.29422347342961,5,assault,4
Ichhra,31.53323716132366,74.32385496081655,5,snatching,14
Ichhra,31.533740743611432,74.31313092891129,4,snatching,17
Ichhra,31.564139428018713,74.31440181274331,5,robbery,16
Ichhra,31.553116857278788,74.27498179587633,4,snatching,10
Ichhra,31.50758277521059,74.32626893583367,4,robbery,1
Ichhra,31.507471864837825,74.28888854374199,4,assault,9
Ichhra,31.553667849509967,74.31210620835498,5,robbery,23
Ichhra,31.565122022805657,74.32166252559291,5,robbery,2
Ichhra,31.51251304559352,74.33614767689915,5,robbery,20
Ichhra,31.548623132018488,74.3092963365191,5,assault,5
Ichhra,31.53673842158213,74.29997183244325,4,robbery,15
Ichhra,31.53393478847764,74.3173090358848,5,assault,7
Ichhra,31.51511135419074,74.3108961152722,5,snatching,13
Ichhra,31.53214524097603,74.3225898394926,4,assault,22
Ichhra,31.577433717551173,74.28646361436057,5,assault,4
Ichhra,31.52940740625936,74.3227496589521,4,snatching,8
Ichhra,31.53874569192363,74.32943024057037,5,robbery,22
Ichhra,31.513644849487598,74.29897785151609,5,robbery,8
Ichhra,31.527361929307467,74.28140204697524,4,snatching,21
Ichhra,31.520740354786415,74.30487025854067,5,snatching,20
Ichhra,31.511671299114614,74.27997694041318,5,robbery,21
Ichhra,31.551650854419883,74.31316376123134,5,snatching,2
Ichhra,31.520898305655876,74.28509850085275,4,robbery,0
Ichhra,31.538299712171703,74.29315974849276,4,snatching,19
Ichhra,31.565065513423537,74.28596319679227,4,assault,1
Ichhra,31.550346389743222,74.33709351018169,5,snatching,11
Ichhra,31.581448828517594,74.3221770310793,5,snatching,4
Ichhra,31.52799992512589,74.3075421048684,5,robbery,0
Ichhra,31.527889613031906,74.31738656757668,5,robbery,15
Ichhra,31.545876048930676,74.36089800203251,4,assault,23
Ichhra,31.529663682912492,74.29869725426225,5,robbery,11
Ichhra,31.543503082762424,74.3209392916929,4,snatching,23
Ichhra,31.543380105637123,74.32160306055052,5,snatching,21
Ichhra,31.564923581457727,74.32200629486053,4,robbery,19
Ichhra,31.511001988587225,74.38269694116352,4,robbery,21
Ichhra,31.512073805052406,74.31933879951362,4,assault,15
Ichhra,31.56866521689737,74.29741156545317,4,robbery,17
Ichhra,31.55225991888797,74.30922195073337,4,robbery,15
Ichhra,31.534265572887843,74.31192894544141,5,snatching,4
Ichhra,31.538464720325983,74.33644358064959,4,assault,3
Ichhra,31.53047854731669,74.30824387233866,4,robbery,4
Ichhra,31.560086155104212,74.30330502959828,4,snatching,5
Ichhra,31.56412590454626,74.29786786662538,5,robbery,8
Ichhra,31.557119576703034,74.32164567162745,4,snatching,10
Ichhra,31.570788069248202,74.32382486566361,5,snatching,3
Ichhra,31.551491796778947,74.27058463353775,4,robbery,9
Ichhra,31.522211120144508,74.30842092189954,5,snatching,3
Ichhra,31.57436903570867,74.29483345767419,4,snatching,22
Ichhra,31.547274162363607,74.34811908020028,4,snatching,10
Ichhra,31.529685327532835,74.29475321522449,4,robbery,10
Ichhra,31.55519919433003,74.2875400290624,5,snatching,2
Ichhra,31.540896365804798,74.31466950405448,4,snatching,11
Ichhra,31.52299838918776,74.27123843960001,4,assault,15
Ichhra,31.537223534013258,74.3055656165529,4,snatching,23
Ichhra,31.520301478475186,74.33008914497685,5,assault,11
Ichhra,31.550577771760743,74.29955531816188,5,robbery,20
Ichhra,31.52770893288583,74.32545827784723,4,snatching,2
Ichhra,31.54906032399712,74.33381513081362,5,snatching,3
Ichhra,31.541595608096724,74.31710469414492,4,robbery,7
Ichhra,31.5694175852684,74.3048411024205,5,robbery,12
Ichhra,31.53452365893634,74.3101687615925,4,assault,21
Ichhra,31.5698108904982,74.30482099591755,5,snatching,1
Ichhra,31.565399294183013,74.35914546612408,4,assault,10
Ichhra,31.55452231032846,74.31491533143468,4,robbery,11
Ichhra,31.55869277519013,74.27401046303251,4,assault,14
Ichhra,31.530648210668474,74.28961997336599,4,robbery,3
Ichhra,31.562776387306503,74.28544556357171,4,robbery,22
Ichhra,31.528449047254636,74.29313093842788,4,snatching,4
Ichhra,31.516099090676985,74.29235546690637,5,robbery,1
Ichhra,31.52385868956698,74.34700852490245,5,assault,4
Ichhra,31.509624334811583,74.27495574373644,4,assault,10
Ichhra,31.519270661706102,74.29823122419282,4,assault,15
Ichhra,31.53828679899972,74.27770896625763,5,assault,9
Ichhra,31.558602859282125,74.30250748934301,5,assault,16
Ichhra,31.573058336073696,74.31622616160688,5,snatching,14
Ichhra,31.550138458878294,74.31038249079353,4,robbery,14
Ichhra,31.566940205791074,74.3204553365652,5,assault,11
Ichhra,31.547018519067187,74.29684994696186,5,robbery,16
Ichhra,31.555642307477473,74.29598133334216,4,snatching,23
Ichhra,31.52278955295387,74.29190520349239,5,assault,11
Ichhra,31.553138372931357,74.32322946127961,5,snatching,20
Ichhra,31.56070731465857,74.31344541465366,5,snatching,13
Ichhra,31.508377977077597,74.32986361062555,5,robbery,9
Ichhra,31.58510163799164,74.28080383671013,5,robbery,9
Ichhra,31.514772866283863,74.29583909622771,5,assault,14
Ichhra,31.530373606737456,74.2853794767564,5,robbery,22
Ichhra,31.53153946973054,74.30801073959827,5,assault,14
Ichhra,31.57207994742215,74.32407615069448,5,robbery,2
Ichhra,31.54639753539284,74.29490589264914,4,snatching,11
Ichhra,31.542802165884115,74.26971506384717,4,assault,8
Ichhra,31.554126661246173,74.29632751334076,4,robbery,21
Ichhra,31.515401205409507,74.29998682664392,4,snatching,8
Ichhra,31.538622874825343,74.24018067074716,4,snatching,10
Ichhra,31.54363359654242,74.32314457158925,4,assault,8
Ichhra,31.559950588948322,74.35364794798892,5,snatching,3
Ichhra,31.52383225926743,74.30840335995461,5,assault,8
Ichhra,31.544171722774365,74.28635915804064,5,robbery,23
Ichhra,31.570157258371907,74.31996885454993,4,robbery,3
Ichhra,31.497888057887927,74.3132912987909,5,assault,19
Ichhra,31.536693162983056,74.31577543746478,4,assault,17
Ichhra,31.544746993787324,74.33193338248854,4,robbery,19
Ichhra,31.54267455966808,74.31390299797332,5,assault,21
Ichhra,31.537314295334223,74.32139080290798,5,snatching,20
Ichhra,31.55403394778867,74.31377560951744,4,assault,20
Ichhra,31.542921363147084,74.31096845389553,4,snatching,0
Ichhra,31.560822773102718,74.32298426667809,4,snatching,16
Ichhra,31.536953805799197,74.26067387321595,5,robbery,14
Ichhra,31.5516287689644,74.27931913649837,4,robbery,20
Ichhra,31.529378509045564,74.32419396346053,4,assault,23
Ichhra,31.549704212647843,74.2807195336058,4,robbery,0
Ichhra,31.506751420777,74.32621216987249,5,snatching,22
Ichhra,31.54320311475978,74.32035487031267,5,robbery,18
Ichhra,31.543648575691247,74.28415123191186,4,assault,23
Ichhra,31.554031672491764,74.30339568184291,5,robbery,22
Ichhra,31.553454443229025,74.32884067776452,5,robbery,9
Ichhra,31.568856290711597,74.3437821333463,4,assault,10
Ichhra,31.522506804293087,74.31147351614172,5,assault,19
Ichhra,31.516047992124673,74.33110504589904,5,snatching,17
Ichhra,31.57446465475287,74.35512427916008,5,assault,19
Ichhra,31.51838037703255,74.33818665628756,4,assault,22
Ichhra,31.554020299300696,74.29029639068636,4,robbery,14
Ichhra,31.562192404286982,74.32550014274047,5,robbery,10
Ichhra,31.544498987377832,74.35104540095018,5,snatching,23
Ichhra,31.53592874106499,74.30780302271151,5,snatching,8
Ichhra,31.550972426673116,74.32227825548324,4,assault,5
Ichhra,31.535807498045045,74.31557660431335,5,robbery,21
Ichhra,31.52230302080278,74.29491367060504,4,snatching,10
Ichhra,31.542976534807906,74.32919196589222,4,snatching,7
Ichhra,31.558163001482857,74.29892763662676,5,assault,10
Ichhra,31.558403755574556,74.31385759197947,5,robbery,14
Ichhra,31.54198283523745,74.30830072270383,5,assault,5
Ichhra,31.511887336912967,74.31121532453864,5,snatching,9
Ichhra,31.562882105329965,74.31933782107983,5,snatching,11
Ichhra,31.55843557419969,74.3106696271177,4,snatching,1
Ichhra,31.578383906440344,74.28811145172583,4,assault,8
Ichhra,31.544632111768824,74.31382449729341,5,robbery,3
Ichhra,31.54825301262981,74.29654091738846,4,robbery,23
Ichhra,31.547065568164395,74.28700204962298,5,robbery,4
Ichhra,31.563971702971493,74.30604373811339,4,assault,18
Ichhra,31.510958499785595,74.34312486546813,4,robbery,23
Ichhra,31.53795705038963,74.33782257299698,4,snatching,18
Ichhra,31.544860481700688,74.29837254106017,4,snatching,15
Ichhra,31.51142899509041,74.30053192361333,5,snatching,11
Ichhra,31.53190888276268,74.29779287147213,4,robbery,11
Ichhra,31.525973788797824,74.3097626858706,4,robbery,6
Ichhra,31.557296064473434,74.3383756894174,4,snatching,0
Ichhra,31.532126409162036,74.30140227713486,4,assault,9
Ichhra,31.52812089279775,74.32753876004934,4,assault,21
Ichhra,31.507960622487644,74.3245665575856,5,snatching,1
Ichhra,31.550531036726586,74.26465785708749,5,snatching,22
Ichhra,31.515583066387407,74.3196400744673,4,assault,11
Ichhra,31.516043937957633,74.31327996200528,5,snatching,4
Ichhra,31.558875071234798,74.34604034056346,5,assault,18
Ichhra,31.56696689288586,74.31326376878566,4,snatching,8
Ichhra,31.504953823209327,74.32010462637281,5,snatching,0
Ichhra,31.55424868514152,74.29848564534997,4,assault,2
Ichhra,31.54760416934213,74.29716807117603,5,robbery,2
Ichhra,31.524310428911694,74.30317279271831,5,robbery,12
Ichhra,31.538324129715892,74.25869476922738,5,snatching,10
Ichhra,31.53658236166056,74.31802533465533,5,snatching,8
Ichhra,31.574129485450218,74.33609602049337,4,robbery,4
Ichhra,31.567657276255336,74.27916086636564,5,assault,11
Ichhra,31.550765254298625,74.31125379577931,5,assault,13
Ichhra,31.537657347929684,74.28726768412575,4,robbery,15
Ichhra,31.528191986584154,74.2830304450202,5,assault,14
Ichhra,31.574481325092552,74.31467308971544,5,assault,16
Ichhra,31.53852304859063,74.31320735362812,4,snatching,8
Ichhra,31.571455502583532,74.28936233167977,4,robbery,0
Ichhra,31.552792833726453,74.3324037721315,5,robbery,3
Ichhra,31.53359296315535,74.29049990942946,4,assault,21
Ichhra,31.52010922140443,74.28138862096921,4,snatching,22
Ichhra,31.518105208435625,74.3062921393287,4,robbery,19
Ichhra,31.551785635647164,74.32974511473881,4,robbery,7
Ichhra,31.53990699326189,74.32585661217786,5,snatching,19
Ichhra,31.53311396576421,74.31046863550378,5,robbery,4
Ichhra,31.507059073887998,74.32183597088058,5,snatching,17
Ichhra,31.552049069414444,74.2725796314384,5,assault,21
Ichhra,31.55110729868471,74.2869202312361,4,robbery,14
Ichhra,31.530555404045472,74.33864973210548,5,assault,8
Ichhra,31.535817435317327,74.30824333825707,5,robbery,16
Ichhra,31.545332352634556,74.28648050559926,4,robbery,16
Ichhra,31.55699457777245,74.33455591056129,5,assault,8
Ichhra,31.551189185748804,74.33022298392244,4,assault,3
Ichhra,31.518854018711778,74.28066585652388,5,assault,2
Ichhra,31.566650955545658,74.28846364895931,5,assault,8
Ichhra,31.550520070923948,74.30585410633793,5,robbery,12
Ichhra,31.548815700020736,74.32979529037354,4,robbery,6
Ichhra,31.56259534161718,74.27751428055575,4,robbery,7
Ichhra,31.518629129764626,74.31704934131017,5,robbery,11
Ichhra,31.530163090289417,74.33554490365414,5,snatching,7
Ichhra,31.538151103163187,74.32628948440588,4,assault,11
Ichhra,31.557317759416414,74.31869786295586,5,snatching,5
Ichhra,31.52554646648936,74.28913379408131,4,assault,7
Ichhra,31.506234851746733,74.32522084132995,5,assault,11
Ichhra,31.543679858984582,74.30072403327807,5,robbery,15
Ichhra,31.54044573884016,74.310520622476,5,snatching,10
Ichhra,31.572998344473973,74.31093621887577,5,snatching,10
Ichhra,31.51125900244027,74.32430262787929,4,assault,7
Ichhra,31.537577103009532,74.32200005355169,5,robbery,21
Ichhra,31.549496327278664,74.33906668451758,5,assault,21
Ichhra,31.53327209346381,74.30641091161273,5,assault,13
Ichhra,31.527661321560757,74.29590139987157,4,assault,16
Ichhra,31.531617996602062,74.32688591553699,5,snatching,14
Ichhra,31.575186676967913,74.31350651471958,4,assault,11
Ichhra,31.532738594895346,74.2768500686056,5,assault,12
Ichhra,31.578832461181698,74.30751914421683,4,assault,10
Ichhra,31.520452412356452,74.323567437603,5,snatching,8
Ichhra,31.536407535773428,74.32532736474198,4,snatching,3
Ichhra,31.519311478907202,74.29064348794165,5,robbery,15
Ichhra,31.560822015349842,74.3391530214755,4,robbery,3
Ichhra,31.534465068236027,74.31402349338869,5,snatching,21
Ichhra,31.55990297407092,74.2928178736888,5,snatching,8
Ichhra,31.55817444048374,74.312777998127,4,assault,9
Ichhra,31.547748382402894,74.31799282692684,5,robbery,23
Ichhra,31.52666517006767,74.28776953409259,5,assault,12
Ichhra,31.55033552321433,74.3298083668192,5,assault,21
Ichhra,31.530557038030636,74.32668086465017,4,robbery,3
Ichhra,31.526337039329473,74.32833396509736,4,snatching,18
Ichhra,31.56343722545783,74.33226952518389,4,snatching,3
Ichhra,31.50713681379668,74.32548811467211,5,snatching,14
Ichhra,31.546273193990686,74.33891164519079,4,assault,5
Ichhra,31.5345933595594,74.32164797839977,5,assault,5
Ichhra,31.52078068922533,74.30334308318587,5,snatching,11
Ichhra,31.519724571089835,74.34025167535393,4,robbery,20
Ichhra,31.552903352132432,74.30095573645066,4,robbery,6
Ichhra,31.541124372661532,74.30980172281025,4,assault,23
Ichhra,31.532632662407437,74.33144278705002,5,assault,0
Ichhra,31.54430643877521,74.28232671143488,5,snatching,19
Ichhra,31.532249079034575,74.32463035992375,4,assault,22
Ichhra,31.55546536206946,74.29288015399071,4,robbery,13
Ichhra,31.527799954268605,74.29315474404336,5,snatching,19
Ichhra,31.522747956718987,74.33243740102158,5,assault,2
Ichhra,31.53013152879699,74.29152934024755,5,assault,17
Ichhra,31.515892312341688,74.31550670004137,4,snatching,3
Ichhra,31.544205109316394,74.32336654887054,4,robbery,7
Ichhra,31.554472862858074,74.31251797773751,5,assault,17
Ichhra,31.522928601859668,74.33846266938089,4,robbery,21
Ichhra,31.555267111653528,74.26735514502599,4,assault,3
Ichhra,31.534689493150985,74.3065378730541,5,assault,17
Ichhra,31.51968941362242,74.30342760748944,4,snatching,7
Ichhra,31.53722190342072,74.3415102531859,4,assault,23
Ichhra,31.511759655808934,74.29214490504522,5,robbery,4
Ichhra,31.54637986589564,74.27825726063219,4,assault,9
Ichhra,31.546250218681163,74.3199991775889,5,snatching,1
Ichhra,31.50425047326266,74.3092310466207,5,robbery,12
Ichhra,31.573183227756434,74.35730860590364,4,snatching,9
Ichhra,31.57426653946603,74.2914050256189,4,assault,18
Ichhra,31.5189279245684,74.2835789304672,4,snatching,17
Ichhra,31.54082539496309,74.30493032472455,5,assault,5
Ichhra,31.540614961151423,74.32084183739529,5,robbery,23
Ichhra,31.529559098599385,74.28842775829045,5,robbery,4
Ichhra,31.559392425681832,74.31081715575247,4,assault,10
Ichhra,31.536425749188126,74.31737820270905,4,robbery,0
Ichhra,31.528294772219613,74.3139618038325,4,snatching,2
Ichhra,31.526324639122983,74.32255206692228,4,assault,13
Ichhra,31.531576366206224,74.31467499658751,5,robbery,9
Ichhra,31.536807413589322,74.32998301074467,5,snatching,12
Ichhra,31.516839488926212,74.32277666151867,5,assault,1
Ichhra,31.54506839769638,74.32757227297897,5,robbery,2
Ichhra,31.527396800840002,74.28515307456803,5,snatching,9
Ichhra,31.550096721233764,74.29580908656436,4,assault,21
Ichhra,31.549283080842475,74.30231010980621,4,assault,21
Ichhra,31.531686054230796,74.31350437954568,4,assault,0
Ichhra,31.539081651531486,74.28229756535977,5,robbery,13
Ichhra,31.53215916185537,74.29964500475249,5,assault,2
Ichhra,31.545304581704094,74.30529813613902,5,robbery,11
Ichhra,31.536157468099635,74.32850502519179,5,assault,12
Ichhra,31.51424153564926,74.28545460185798,5,robbery,11
Ichhra,31.548089992094177,74.28052039336882,5,assault,11
Ichhra,31.565315404583806,74.31696785104856,5,assault,17
Ichhra,31.523588086651912,74.2831439434507,4,robbery,9
Ichhra,31.544225191527687,74.3614416431571,4,robbery,18
Ichhra,31.574863994619825,74.2868018115542,4,assault,12
Ichhra,31.548277108267676,74.28167295698994,5,robbery,10
Ichhra,31.563740868995,74.30968453368233,5,snatching,15
Ichhra,31.4990242693858,74.32801820441742,5,assault,3
Ichhra,31.55419910882161,74.31298112962492,5,robbery,7
Ichhra,31.536975421413885,74.31356949959142,4,snatching,14
Ichhra,31.563369859759806,74.29134495953986,5,snatching,6
Ichhra,31.554453284831595,74.3111471326527,4,robbery,3
Ichhra,31.534057705496377,74.29632877446235,4,assault,4
Ichhra,31.52814716035938,74.30927077745183,5,assault,19
Ichhra,31.504881489872385,74.3092211716731,5,robbery,17
Ichhra,31.536258042047898,74.30213985217732,5,snatching,20
Ichhra,31.56954787879304,74.28924044598918,5,assault,13
Ichhra,31.530264490913524,74.3198065474145,5,robbery,14
Ichhra,31.570065749148416,74.34555757471644,5,snatching,20
Ichhra,31.555605553468716,74.25478605451184,5,assault,3
Ichhra,31.545825862980067,74.26532265106935,4,assault,20
Ichhra,31.51644245775239,74.28955675238667,5,snatching,18
Ichhra,31.558868219622465,74.29192225922337,4,assault,14
Ichhra,31.518713268181973,74.30859821063416,4,snatching,10
Ichhra,31.54511652479835,74.33375158137925,4,assault,4
Ichhra,31.542498875764597,74.29666562124795,4,robbery,2
Ichhra,31.53522736294286,74.31265163705369,5,snatching,7
Ichhra,31.544967410436485,74.29834919527451,4,snatching,3
Ichhra,31.530035731936767,74.29817955347731,4,snatching,3
Ichhra,31.532386064311922,74.33598187669952,4,robbery,12
Ichhra,31.492676587679345,74.32633781161196,5,snatching,15
Ichhra,31.514405546833903,74.3222401493441,5,assault,2
Ichhra,31.50741027592395,74.31578670879753,4,robbery,11
Ichhra,31.53347078019493,74.31944806212879,5,robbery,11
Ichhra,31.54674093308029,74.34888665051774,5,assault,9
Ichhra,31.51401637519115,74.29670751037018,5,robbery,19
Ichhra,31.557642373685574,74.29929343168081,4,robbery,0
Ichhra,31.52641973721981,74.3118901864629,5,assault,23
Ichhra,31.556972330375583,74.28781740587145,4,snatching,12
Ichhra,31.553729626096683,74.34512771641535,4,assault,1
Ichhra,31.554657562494317,74.33154911362399,5,robbery,17
Ichhra,31.50391087760694,74.29140774844356,5,robbery,1
Ichhra,31.537868307755865,74.32735672246083,5,robbery,19
Ichhra,31.569816268180503,74.31742879329559,4,robbery,12
Ichhra,31.55972127283018,74.32129241189661,4,assault,2
Ichhra,31.55560444933232,74.31191089484585,4,snatching,13
Ichhra,31.528914272848127,74.29053338435159,5,snatching,13
Ichhra,31.547743507673975,74.31919429003152,4,snatching,17
Ichhra,31.55623645818016,74.29668384526013,5,snatching,20
Ichhra,31.56948650121742,74.31011203243979,4,snatching,16
Ichhra,31.54821399853519,74.33789838820688,4,snatching,1
Ichhra,31.552010111295353,74.29681149250067,4,snatching,12
Ichhra,31.568989895859815,74.31106508210297,4,snatching,14
Ichhra,31.535648001641643,74.3189917745432,5,robbery,9
Ichhra,31.547062390446335,74.28185767426733,5,robbery,12
Ichhra,31.535882072298342,74.35567897730388,4,robbery,22
Ichhra,31.54469229006801,74.29707311945239,5,snatching,9
Ichhra,31.531801192997992,74.28157316710222,5,robbery,9
Ichhra,31.551593524692574,74.31215922213642,5,robbery,18
Ichhra,31.563272532084618,74.289337310453,5,snatching,2
Ichhra,31.494473826147104,74.31913959325692,5,snatching,6
Ichhra,31.567098582088587,74.32164435819226,4,robbery,3
Ichhra,31.530131045596686,74.30813199380087,4,robbery,2
Ichhra,31.527090702222658,74.356628503724,4,snatching,2
Ichhra,31.493493056603075,74.31621843069962,5,assault,1
Ichhra,31.543278790363555,74.296387388499,4,robbery,18
Ichhra,31.556740851641827,74.29622225905246,5,snatching,9
Ichhra,31.524201853074334,74.2863052455891,4,assault,0
Ichhra,31.525559469852396,74.31287415923869,5,robbery,16
Ichhra,31.53988646668427,74.29224540323513,5,robbery,5
Ichhra,31.563019427298382,74.28642846584256,5,snatching,13
Ichhra,31.53821058513898,74.29052252494279,4,robbery,4
Ichhra,31.547564440516336,74.31829659709639,5,robbery,12
Ichhra,31.541021379511587,74.29598861030237,5,robbery,3
Ichhra,31.551523053330186,74.31450090614558,4,robbery,13
Ichhra,31.5275631829008,74.31809955517795,4,robbery,16
Ichhra,31.545191607869246,74.3095274105023,5,robbery,13
Ichhra,31.529415446708494,74.33086381005997,5,assault,8
Ichhra,31.56224705973621,74.334234626321,5,robbery,21
Ichhra,31.481975368729106,74.32394730592095,4,snatching,7
Ichhra,31.540459390047037,74.30988593192869,4,assault,6
Ichhra,31.52954706174268,74.3069257118047,5,assault,23
Ichhra,31.531698170099506,74.27504985741956,4,robbery,15
